CustomerID,Age,Gender,Marital_Status,Education,Employment_Type,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Income_Loan_Ratio,Loan_Status
2866,45,,Married,Graduate,Self-Employed,14414,4584,151.0,120,1.0,Semiurban,1.2581456953642385,Y
2867,48,Female,Single,Not Graduate,Salaried,13082,4817,169.0,180,0.0,Semiurban,1.059112426035503,N
2868,22,Female,,Graduate,Self-Employed,13132,5041,240.0,180,1.0,Semiurban,0.7572083333333334,Y
2869,55,Female,Single,Not Graduate,Salaried,11321,3100,458.0,180,1.0,Semiurban,0.31486899563318776,N
2870,57,Male,Single,Graduate,Self-Employed,10686,6182,353.0,300,1.0,Rural,0.4778470254957507,N
2871,25,Male,Married,Not Graduate,Salaried,6298,5731,472.0,120,1.0,Rural,0.2548516949152542,N
2872,21,Male,Single,Graduate,Self-Employed,8105,3244,96.0,300,0.0,Semiurban,1.1821875,N
2873,60,Male,Married,Graduate,Salaried,11751,1040,271.0,240,0.0,Semiurban,0.4719926199261993,N
2874,32,,Single,Not Graduate,Salaried,14967,3127,70.0,120,0.0,Urban,2.584857142857143,N
2875,56,Female,Married,Not Graduate,Salaried,14264,2273,207.0,300,0.0,Urban,0.7988888888888889,N
2876,43,Male,Married,Not Graduate,Salaried,4486,3629,397.0,120,0.0,Rural,0.20440806045340051,N
2877,51,Female,Single,Not Graduate,Salaried,1900,2114,208.0,240,1.0,Urban,0.19298076923076923,Y
2878,31,Female,Single,Graduate,Self-Employed,4355,7364,426.0,360,1.0,Rural,0.275093896713615,Y
2879,30,Male,Married,Not Graduate,Self-Employed,11916,1677,421.0,180,1.0,Rural,0.32287410926365795,N
2880,23,Female,Married,Not Graduate,Salaried,4912,6978,459.0,300,,Rural,0.259041394335512,N
2881,34,Male,Single,Graduate,Self-Employed,1556,3094,284.0,240,1.0,Urban,0.1637323943661972,Y
2882,36,Female,Married,Not Graduate,Self-Employed,9522,998,199.0,240,1.0,Urban,0.528643216080402,N
2883,30,Male,Married,Not Graduate,Self-Employed,3375,7773,454.0,120,1.0,Rural,0.24555066079295154,N
2884,49,Female,Married,Graduate,Self-Employed,6043,5873,306.0,120,1.0,Rural,0.38941176470588235,N
2885,30,Female,Single,Not Graduate,Self-Employed,5798,2284,214.0,180,1.0,Semiurban,0.37766355140186914,Y
2886,32,Male,Married,Not Graduate,Self-Employed,5268,5052,126.0,120,1.0,Rural,0.819047619047619,Y
2887,50,Male,Married,Not Graduate,Salaried,7252,7062,134.0,300,0.0,Rural,1.0682089552238807,N
2888,61,Male,Married,Not Graduate,Self-Employed,6333,1589,95.0,300,1.0,Semiurban,0.8338947368421052,N
2889,21,Male,Single,Not Graduate,Self-Employed,13989,1161,442.0,300,0.0,Rural,0.3427601809954751,N
2890,25,Female,,Not Graduate,Self-Employed,2853,2520,450.0,360,0.0,Rural,0.1194,N
2891,40,Female,Married,Graduate,Salaried,12102,5964,96.0,300,0.0,Rural,1.881875,Y
2892,28,Male,Single,Not Graduate,Self-Employed,6487,3855,262.0,120,1.0,Semiurban,0.3947328244274809,Y
2893,63,Female,Married,Graduate,Self-Employed,8097,4648,108.0,120,1.0,Urban,1.1800925925925927,N
2894,32,Male,Single,Graduate,Self-Employed,5811,5729,103.0,300,1.0,Rural,1.120388349514563,Y
2895,21,Male,Single,Graduate,Salaried,12294,694,391.0,240,1.0,Semiurban,0.33217391304347826,Y
2896,40,Female,Married,Graduate,Self-Employed,4434,7807,61.0,240,1.0,Rural,2.0067213114754097,Y
2897,48,Female,Single,Not Graduate,Salaried,1522,7396,241.0,240,1.0,Semiurban,0.3700414937759336,Y
2898,63,Male,Single,Not Graduate,Self-Employed,11894,4412,55.0,180,1.0,Rural,2.9647272727272727,Y
2899,57,Male,Single,Not Graduate,Salaried,2709,6741,358.0,360,1.0,Semiurban,0.2639664804469274,Y
2900,57,Male,Married,Graduate,Salaried,11988,4863,193.0,300,1.0,Urban,0.8731088082901555,Y
2901,32,Female,Single,Not Graduate,Salaried,10440,7888,395.0,180,1.0,Urban,0.464,Y
2902,57,Female,Single,Not Graduate,Self-Employed,2304,3798,310.0,240,1.0,Urban,0.19683870967741934,N
2903,64,Female,Married,Not Graduate,Salaried,9825,7029,122.0,300,1.0,Rural,1.3814754098360655,N
2904,48,Female,Single,Graduate,Salaried,5916,3683,,180,1.0,Semiurban,0.4304484304932735,Y
2905,35,Male,Single,Graduate,Salaried,12129,6704,281.0,120,1.0,Rural,0.6702135231316726,Y
2906,26,Male,Single,Not Graduate,Salaried,10125,7368,319.0,240,0.0,Rural,0.5483699059561129,N
2907,64,Male,Single,Graduate,Self-Employed,6641,1971,477.0,180,1.0,Semiurban,0.18054507337526204,Y
2908,40,Male,Single,Graduate,Self-Employed,6468,6401,496.0,120,0.0,Rural,0.2594556451612903,N
2909,34,Male,Married,Not Graduate,Self-Employed,5171,1503,411.0,240,1.0,Semiurban,0.16238442822384427,N
2910,22,Male,Married,Graduate,Self-Employed,13428,3249,271.0,360,1.0,Semiurban,0.6153874538745387,Y
2911,29,Female,Single,Graduate,Salaried,8792,6900,101.0,240,1.0,Urban,1.5536633663366337,Y
2912,57,Female,Single,Not Graduate,Self-Employed,8501,4218,,360,1.0,Urban,0.7708484848484849,Y
2913,40,Male,Single,Graduate,Salaried,13731,6485,75.0,360,1.0,Urban,2.6954666666666665,Y
2914,46,Male,Married,Graduate,Self-Employed,3598,3242,102.0,360,1.0,Semiurban,0.6705882352941176,N
2915,49,Female,Married,Graduate,Self-Employed,12609,1868,414.0,300,1.0,Urban,0.3496859903381643,N
2916,21,Female,Single,Graduate,Self-Employed,9944,1671,78.0,300,0.0,Semiurban,1.4891025641025641,N
2917,55,Female,Single,Graduate,Salaried,6561,1082,68.0,360,1.0,Rural,1.1239705882352942,Y
2918,26,Female,Married,Graduate,Self-Employed,14526,1728,352.0,120,,Urban,0.4617613636363636,Y
2919,57,Male,Single,Graduate,Self-Employed,10821,7632,,360,1.0,Semiurban,0.41843537414965987,Y
2920,25,Male,Married,Graduate,Self-Employed,4764,3851,328.0,180,1.0,Semiurban,0.2626524390243902,N
2921,53,Male,Married,Not Graduate,Salaried,6935,6403,166.0,360,1.0,Semiurban,0.8034939759036145,N
2922,34,Male,Single,Not Graduate,Self-Employed,9993,7540,155.0,300,0.0,Semiurban,1.1311612903225807,N
2923,32,Male,Married,Not Graduate,Self-Employed,8191,6092,468.0,300,1.0,Urban,0.3051923076923077,N
2924,62,,Single,Not Graduate,Salaried,11669,2142,358.0,180,0.0,Urban,0.38578212290502795,N
2925,40,Male,Single,Graduate,Salaried,4263,1148,276.0,180,,Urban,0.19605072463768117,N
2926,44,Female,Single,Not Graduate,Self-Employed,5505,6184,401.0,240,,Semiurban,0.29149625935162093,N
2927,63,Male,Single,Not Graduate,Self-Employed,4741,6010,235.0,120,1.0,Rural,0.4574893617021277,Y
2928,54,Male,Single,Graduate,Self-Employed,4557,253,310.0,120,0.0,Semiurban,0.15516129032258064,N
2929,45,Male,Single,Graduate,Salaried,2050,4102,65.0,120,1.0,Rural,0.9464615384615385,Y
2930,49,Male,Married,Graduate,Salaried,7074,3542,322.0,300,1.0,Urban,0.32968944099378883,Y
2931,59,Male,Married,Graduate,Salaried,6911,2775,209.0,120,1.0,Semiurban,0.46344497607655505,N
2932,51,Female,Married,Graduate,Self-Employed,3087,7678,407.0,240,1.0,Semiurban,0.2644963144963145,Y
2933,63,Female,Married,Not Graduate,Salaried,11514,7748,299.0,240,1.0,Urban,0.6442140468227425,N
2934,43,Female,Single,Graduate,Self-Employed,7420,6212,273.0,120,0.0,Semiurban,0.49934065934065935,N
2935,64,Male,Married,Not Graduate,Salaried,6760,7248,305.0,180,1.0,Rural,0.45927868852459014,N
2936,58,Male,Married,Not Graduate,Salaried,12909,4637,229.0,240,,Rural,0.7662008733624455,N
2937,40,Female,Married,Graduate,Salaried,13188,7752,69.0,180,1.0,Rural,3.034782608695652,Y
2938,43,Male,Single,Not Graduate,Self-Employed,5909,3333,,300,1.0,Semiurban,0.5740372670807453,Y
2939,36,Male,Married,Not Graduate,Self-Employed,13971,4184,,240,1.0,Semiurban,1.0742603550295857,Y
2940,62,Female,Single,Graduate,Self-Employed,7283,6034,,180,0.0,Rural,0.5480246913580247,N
2941,28,Male,Married,Not Graduate,Self-Employed,2212,3279,160.0,120,1.0,Semiurban,0.3431875,Y
2942,41,Female,Single,Not Graduate,Salaried,11867,4308,259.0,300,1.0,Rural,0.6245173745173745,N
2943,21,,Single,Not Graduate,Self-Employed,6906,2881,50.0,360,1.0,Urban,1.9574,Y
2944,28,Female,Married,Graduate,Salaried,9490,265,107.0,360,1.0,Rural,0.9116822429906543,N
2945,49,Male,Single,Graduate,Self-Employed,8920,7055,142.0,120,,Urban,1.125,Y
2946,52,Male,Single,Graduate,Self-Employed,13764,2340,270.0,300,1.0,Urban,0.5964444444444444,N
2947,58,Female,Married,Not Graduate,Salaried,13541,5326,260.0,300,0.0,Urban,0.7256538461538462,N
2948,25,Male,Married,Graduate,Salaried,8343,6476,477.0,300,0.0,Rural,0.3106708595387841,N
2949,42,Male,Married,Not Graduate,Self-Employed,3933,3148,281.0,300,1.0,Rural,0.2519928825622776,Y
2950,54,Female,Single,Graduate,Self-Employed,4801,3359,311.0,360,1.0,Semiurban,0.262379421221865,N
2951,21,Male,Single,Not Graduate,Salaried,1770,1004,413.0,180,0.0,Semiurban,0.06716707021791768,N
2952,46,Female,Single,Graduate,Salaried,11486,2094,152.0,300,0.0,Urban,0.8934210526315789,N
2953,63,Male,Married,Graduate,Salaried,14598,4717,99.0,180,1.0,Rural,1.951010101010101,Y
2954,30,Male,Single,Not Graduate,Salaried,12154,3271,423.0,300,1.0,Semiurban,0.36465721040189125,N
2955,50,Male,Single,Graduate,Salaried,13985,4522,159.0,240,1.0,Semiurban,1.1639622641509435,Y
2956,38,,Single,Not Graduate,Self-Employed,13086,209,137.0,240,,Semiurban,0.9704379562043796,Y
2957,37,Female,Single,Graduate,Self-Employed,2579,887,69.0,240,0.0,Rural,0.5023188405797101,N
2958,46,Male,Single,Graduate,Self-Employed,12570,5539,63.0,300,0.0,Semiurban,2.8744444444444444,Y
2959,28,,Single,Not Graduate,Self-Employed,6822,153,182.0,180,,Urban,0.38324175824175827,Y
2960,60,Male,Single,Not Graduate,Salaried,14415,3593,474.0,360,1.0,Rural,0.37991561181434597,N
2961,32,Male,Married,Not Graduate,Salaried,10295,414,345.0,120,1.0,Semiurban,0.3104057971014493,N
2962,47,Male,Married,Graduate,Salaried,6757,3424,83.0,360,1.0,Semiurban,1.2266265060240964,Y
2963,28,Male,Married,Not Graduate,Self-Employed,9482,5276,,300,1.0,Rural,0.344009324009324,Y
2964,45,Female,Single,Graduate,Salaried,14868,1284,257.0,240,1.0,Semiurban,0.6284824902723736,Y
2965,24,Female,Single,Not Graduate,Salaried,11277,3148,350.0,240,1.0,Semiurban,0.41214285714285714,N
2966,53,Female,Married,Not Graduate,Self-Employed,12749,768,248.0,180,1.0,Urban,0.5450403225806452,Y
2967,21,Female,Single,Not Graduate,Self-Employed,7714,982,129.0,300,1.0,Rural,0.6741085271317829,Y
2968,39,Male,Married,Not Graduate,Self-Employed,6506,5607,120.0,360,1.0,Semiurban,1.0094166666666666,N
2969,51,Female,Single,Not Graduate,Salaried,5485,3202,204.0,300,1.0,Rural,0.42583333333333334,N
2970,36,Female,Single,Not Graduate,Salaried,14381,4674,127.0,300,1.0,Rural,1.5003937007874015,Y
2971,34,Male,Married,Graduate,Self-Employed,11087,3526,127.0,240,1.0,Urban,1.1506299212598425,Y
2972,25,Male,Married,Not Graduate,Self-Employed,13380,2787,221.0,360,1.0,Urban,0.7315384615384616,Y
2973,61,,Married,Graduate,Salaried,10291,2210,338.0,120,0.0,Rural,0.36985207100591716,N
2974,46,Male,Married,Not Graduate,Self-Employed,10205,1038,82.0,240,0.0,Urban,1.3710975609756098,N
2975,48,Female,Married,Not Graduate,Salaried,7491,7399,349.0,360,1.0,Urban,0.42664756446991403,Y
2976,22,Female,Single,Not Graduate,Self-Employed,7727,6338,325.0,180,0.0,Semiurban,0.4327692307692308,N
2977,26,Male,Single,Graduate,Self-Employed,10758,3932,416.0,240,1.0,Urban,0.353125,Y
2978,29,Male,,Graduate,Self-Employed,9333,541,469.0,180,1.0,Urban,0.21053304904051173,N
2979,53,Male,Married,Not Graduate,Salaried,4386,358,56.0,240,1.0,Semiurban,0.8471428571428572,N
2980,61,Female,Married,Graduate,Salaried,4153,849,209.0,300,1.0,Semiurban,0.23933014354066987,N
2981,45,Female,,Not Graduate,Self-Employed,14597,7498,289.0,360,1.0,Rural,0.7645328719723183,N
2982,33,Male,Married,Not Graduate,Salaried,10780,4522,472.0,180,1.0,Urban,0.32419491525423727,N
2983,29,Male,Married,Graduate,Self-Employed,14077,2544,,240,0.0,Semiurban,2.276849315068493,N
2984,33,Female,Married,Graduate,Self-Employed,6364,6971,263.0,180,1.0,Urban,0.5070342205323194,N
2985,51,,Single,Graduate,Salaried,4014,4581,119.0,240,0.0,Rural,0.7222689075630252,N
2986,61,Male,Single,Graduate,Salaried,5469,1831,417.0,240,1.0,Urban,0.1750599520383693,N
2987,31,Female,,Not Graduate,Salaried,4784,1472,265.0,120,0.0,Urban,0.23607547169811322,N
2988,24,Male,Single,Graduate,Salaried,9240,1436,153.0,120,1.0,Urban,0.6977777777777778,Y
2989,54,Female,Single,Graduate,Self-Employed,6066,329,264.0,120,1.0,Semiurban,0.2422348484848485,Y
2990,58,Male,Married,Not Graduate,Salaried,3696,5851,103.0,180,0.0,Semiurban,0.9268932038834952,N
2991,24,Male,Married,Graduate,Salaried,13875,7032,343.0,300,1.0,Rural,0.609533527696793,N
2992,58,Female,Married,Graduate,Self-Employed,2289,7134,379.0,240,1.0,Urban,0.24862796833773088,N
2993,39,Female,Married,Graduate,Self-Employed,4975,5266,385.0,360,1.0,Rural,0.266,N
2994,26,Male,Married,Graduate,Self-Employed,12845,4354,252.0,120,1.0,Rural,0.6825,Y
2995,54,Female,Married,Not Graduate,Self-Employed,11356,6435,337.0,180,1.0,Semiurban,0.5279228486646884,Y
2996,38,Male,Single,Not Graduate,Salaried,2809,7978,94.0,180,1.0,Urban,1.1475531914893617,Y
2997,33,Male,Married,Graduate,Salaried,2364,4238,366.0,180,1.0,Urban,0.1803825136612022,Y
2998,61,Female,Married,Graduate,Self-Employed,13555,6112,247.0,360,1.0,Rural,0.7962348178137651,Y
2999,43,,Married,Not Graduate,Self-Employed,6889,4008,265.0,360,0.0,Urban,0.41120754716981134,N
2860,45,Male,Single,Not Graduate,Salaried,10280,4472,,300,1.0,Rural,0.2968209255533199,Y
1353,60,Male,Single,Not Graduate,Salaried,11445,2322,222.0,120,1.0,Semiurban,0.6201351351351352,Y
2333,32,Female,Single,Graduate,Salaried,3388,7714,283.0,300,1.0,Urban,0.39229681978798586,Y
1905,28,Female,,Not Graduate,Self-Employed,8527,1257,83.0,240,0.0,Semiurban,1.1787951807228916,N
2289,49,Male,Married,Not Graduate,Self-Employed,3720,6957,474.0,120,1.0,Semiurban,0.22525316455696204,N
2273,26,Male,Single,Not Graduate,Self-Employed,10563,6032,434.0,360,1.0,Urban,0.3823732718894009,N
1938,40,,Married,Not Graduate,Self-Employed,5655,4830,74.0,120,0.0,Semiurban,1.4168918918918918,N
2731,53,Female,Single,Not Graduate,Salaried,11111,6554,80.0,300,0.0,Urban,2.208125,N
1065,46,Female,Single,Graduate,Salaried,3375,4897,186.0,120,0.0,Rural,0.4447311827956989,N
2323,45,Female,Single,Not Graduate,Self-Employed,4829,1509,261.0,300,1.0,Rural,0.2428352490421456,N
1056,56,Female,Single,Not Graduate,Salaried,12065,6992,258.0,240,1.0,Semiurban,0.7386434108527132,Y
2292,60,Male,Married,Graduate,Salaried,4610,5279,246.0,300,1.0,Urban,0.4019918699186992,N
2118,44,Female,Married,Not Graduate,Salaried,10596,625,470.0,240,0.0,Semiurban,0.23874468085106382,N
1584,39,Male,Married,Graduate,Self-Employed,8341,3301,375.0,240,1.0,Rural,0.31045333333333336,Y
1374,35,Female,Married,Not Graduate,Self-Employed,8669,5657,137.0,180,0.0,Rural,1.0456934306569343,N
1275,40,Female,Single,Graduate,Salaried,7558,1936,350.0,180,0.0,Urban,0.27125714285714286,N
1746,50,Male,Married,Graduate,Self-Employed,5175,4725,188.0,180,1.0,Urban,0.526595744680851,Y
1128,46,,Married,Not Graduate,Self-Employed,3428,7756,318.0,300,0.0,Rural,0.3516981132075472,N
2646,47,Female,Single,Not Graduate,Self-Employed,10518,1241,138.0,180,1.0,Semiurban,0.8521014492753624,Y
2852,34,Male,Married,Graduate,Self-Employed,4773,3911,,180,0.0,Urban,0.1851599147121535,N
1674,30,Male,Married,Not Graduate,Salaried,12161,2970,493.0,180,1.0,Semiurban,0.30691683569979716,Y
2664,55,Male,,Graduate,Salaried,14489,527,443.0,300,1.0,Urban,0.33896162528216706,Y
2981,45,Female,,Not Graduate,Self-Employed,14597,7498,289.0,360,1.0,Rural,0.7645328719723183,N
2083,31,Female,Married,Not Graduate,Salaried,1895,7959,54.0,120,1.0,Urban,1.824814814814815,Y
2922,34,Male,Single,Not Graduate,Self-Employed,9993,7540,155.0,300,0.0,Semiurban,1.1311612903225807,N
1099,55,Female,Single,Not Graduate,Self-Employed,3432,7716,213.0,120,1.0,Urban,0.5233802816901408,Y
2179,57,Female,Single,Graduate,Self-Employed,6249,2985,206.0,180,1.0,Semiurban,0.448252427184466,Y
1964,28,Female,Single,Not Graduate,Self-Employed,11465,1658,323.0,360,1.0,Urban,0.4062848297213622,N
1792,25,Male,Married,Graduate,Self-Employed,13677,2393,,180,1.0,Urban,0.6809322033898305,Y
1029,47,Male,Single,Not Graduate,Salaried,10214,5414,379.0,120,1.0,Rural,0.41234828496042214,N
1628,39,Male,Single,Graduate,Salaried,3573,5411,375.0,120,1.0,Urban,0.23957333333333333,Y
1944,31,,Married,Graduate,Salaried,7160,2637,300.0,360,1.0,Rural,0.32656666666666667,N
1572,58,Female,Married,Not Graduate,Self-Employed,11169,1741,197.0,120,,Semiurban,0.6553299492385787,Y
1907,64,Female,Single,Graduate,Salaried,8360,6456,315.0,120,1.0,Semiurban,0.47034920634920635,N
2080,60,Female,Single,Graduate,Self-Employed,6585,364,177.0,180,1.0,Semiurban,0.3925988700564972,Y
1450,30,Female,Single,Graduate,Salaried,13060,5255,213.0,300,1.0,Urban,0.8598591549295774,N
2609,46,Male,Single,Not Graduate,Self-Employed,12955,6455,455.0,300,1.0,Semiurban,0.4265934065934066,N
2290,41,Male,Single,Graduate,Salaried,1733,3486,180.0,240,0.0,Semiurban,0.28994444444444445,Y
2078,49,Female,Married,Not Graduate,Salaried,10690,906,186.0,300,1.0,Urban,0.6234408602150537,Y
1254,22,Female,Married,Not Graduate,Salaried,10240,3722,450.0,360,1.0,Semiurban,0.3102666666666667,N
1124,34,Female,,Not Graduate,Self-Employed,1723,1527,337.0,120,,Urban,0.09643916913946587,Y
2927,63,Male,Single,Not Graduate,Self-Employed,4741,6010,235.0,120,1.0,Rural,0.4574893617021277,Y
1251,27,Male,Single,Graduate,Self-Employed,13567,7536,135.0,360,0.0,Urban,1.5631851851851852,N
1585,28,Female,Married,Graduate,Self-Employed,12549,941,444.0,120,0.0,Urban,0.30382882882882883,N
2568,49,Male,Single,Not Graduate,Salaried,5991,7198,98.0,300,1.0,Urban,1.3458163265306122,Y
1824,43,Female,Married,Not Graduate,Self-Employed,3762,7817,,120,,Urban,0.42726937269372695,N
1507,56,Female,Married,Graduate,Salaried,8641,6231,81.0,300,1.0,Semiurban,1.8360493827160493,Y
1889,56,Female,Single,Graduate,Self-Employed,8330,3056,316.0,180,1.0,Semiurban,0.3603164556962025,Y
1070,34,Male,Married,Not Graduate,Salaried,11299,4435,375.0,120,1.0,Rural,0.41957333333333335,N
2608,42,Female,Single,Not Graduate,Salaried,11505,1631,369.0,360,,Rural,0.3559891598915989,N
2532,60,,,Not Graduate,Self-Employed,8395,6120,106.0,360,,Rural,1.3693396226415093,N
1247,51,,Single,Graduate,Salaried,7285,5615,224.0,120,1.0,Rural,0.5758928571428571,Y
2450,57,Female,Married,Not Graduate,Salaried,5141,556,88.0,120,1.0,Urban,0.6473863636363636,Y
1212,37,Male,Married,Graduate,Self-Employed,12486,1129,406.0,120,1.0,Rural,0.3353448275862069,Y
1909,26,Female,Married,Graduate,Self-Employed,9669,1800,261.0,180,1.0,Rural,0.43942528735632186,Y
2741,50,Female,Single,Not Graduate,Salaried,11074,4063,382.0,180,1.0,Urban,0.3962565445026178,N
2244,29,Female,Single,Graduate,Self-Employed,4483,5674,277.0,360,1.0,Rural,0.36667870036101086,Y
2696,29,Female,Married,Graduate,Salaried,4370,3044,330.0,300,1.0,Rural,0.22466666666666665,N
2182,48,Female,Single,Not Graduate,Salaried,6572,4593,298.0,300,0.0,Urban,0.37466442953020135,N
1361,55,Female,Married,Not Graduate,Salaried,11197,4047,70.0,120,1.0,Urban,2.177714285714286,Y
2473,25,Female,Single,Graduate,Salaried,9095,1074,198.0,240,1.0,Urban,0.5135858585858586,N
1678,21,Male,Married,Graduate,Salaried,12297,5328,341.0,180,1.0,Rural,0.5168621700879765,N
2621,26,Female,Married,Not Graduate,Salaried,11350,929,178.0,360,1.0,Rural,0.6898314606741573,Y
2089,56,Female,Single,Not Graduate,Self-Employed,4010,1069,324.0,360,0.0,Semiurban,0.15675925925925926,N
2987,31,Female,,Not Graduate,Salaried,4784,1472,265.0,120,0.0,Urban,0.23607547169811322,N
2847,50,Male,Married,Not Graduate,Self-Employed,13236,3812,179.0,120,1.0,Urban,0.9524022346368715,Y
1987,52,Female,Married,Graduate,Salaried,8885,3309,427.0,180,1.0,Urban,0.28557377049180327,N
2512,44,Female,Single,Not Graduate,Self-Employed,5570,2464,192.0,360,,Urban,0.4184375,Y
1111,53,Female,Married,Not Graduate,Salaried,2422,956,387.0,240,1.0,Rural,0.08728682170542636,Y
2487,33,Male,Married,Graduate,Self-Employed,3068,2338,447.0,300,1.0,Semiurban,0.12093959731543624,N
2453,26,Female,Married,Graduate,Self-Employed,14806,2580,97.0,300,1.0,Semiurban,1.7923711340206185,Y
1383,42,Female,Married,Not Graduate,Salaried,3323,7752,188.0,180,1.0,Rural,0.589095744680851,Y
2395,60,Female,Married,Graduate,Salaried,8780,7345,350.0,240,1.0,Rural,0.4607142857142857,Y
2054,28,Female,Single,Not Graduate,Self-Employed,3572,3543,62.0,240,1.0,Rural,1.1475806451612902,Y
1755,62,Female,Single,Not Graduate,Salaried,2696,1721,267.0,180,1.0,Urban,0.1654307116104869,Y
1324,55,Male,Single,Graduate,Self-Employed,13892,1162,417.0,180,1.0,Semiurban,0.3610071942446043,N
2623,52,Female,Married,Not Graduate,Self-Employed,3463,5024,,240,1.0,Rural,0.233801652892562,Y
1787,47,Male,Single,Not Graduate,Salaried,6101,323,438.0,180,1.0,Urban,0.14666666666666667,Y
1368,21,Male,Single,Not Graduate,Salaried,5287,6809,382.0,300,,Urban,0.3166492146596859,N
2819,24,Female,Married,Graduate,Self-Employed,10205,5664,201.0,120,1.0,Semiurban,0.7895024875621891,Y
1069,56,Male,Single,Graduate,Self-Employed,5432,6728,144.0,300,1.0,Urban,0.8444444444444444,Y
1857,38,Female,Single,Not Graduate,Self-Employed,1840,6774,142.0,240,1.0,Semiurban,0.6066197183098592,N
2483,23,Male,Married,Graduate,Self-Employed,3178,6327,91.0,240,1.0,Urban,1.0445054945054946,Y
2555,43,Male,Single,Graduate,Self-Employed,8255,7664,,300,1.0,Rural,0.5414625850340136,Y
